20,69.407114624505937
20,63.162055335968368
20,61.422924901185773
20,63.992094861660078
20,64.031620553359687
20,53.083003952569172
20,60.316205533596836
20,57.549407114624508
20,66.679841897233189
20,72.173913043478265
20,60.276679841897227
20,66.758893280632407
20,63.913043478260853
20,64.86166007905139
20,68.458498023715407
20,62.292490118577071
20,60.276679841897227
20,57.509881422924906
20,67.747035573122531
20,73.952569169960483
30,67.509881422924892
30,72.134387351778656
30,73.122529644268781
30,66.719367588932812
30,69.48616600790514
30,67.588932806324109
30,60.355731225296438
30,73.91304347826086
30,66.600790513833985
30,63.043478260869556
30,69.446640316205531
30,66.600790513833985
30,75.65217391304347
30,67.470355731225297
30,68.418972332015798
30,65.8498023715415
30,68.537549407114625
30,71.146245059288532
30,67.430830039525674
30,63.201581027667977
40,82.845849802371546
40,79.249011857707515
40,78.339920948616609
40,75.57312252964428
40,76.600790513833999
40,78.260869565217405
40,73.992094861660078
40,68.379446640316203
40,76.679841897233203
40,83.043478260869577
40,70.276679841897234
40,73.003952569169968
40,79.288537549407124
40,81.027667984189719
40,66.837944664031625
40,72.134387351778656
40,71.264822134387344
40,67.628458498023718
40,73.833992094861657
40,69.367588932806328
50,79.367588932806328
50,76.521739130434781
50,71.22529644268775
50,80.158102766798422
50,74.782608695652158
50,73.91304347826086
50,66.521739130434781
50,84.743083003952577
50,74.031620553359673
50,84.62450592885375
50,72.055335968379453
50,74.822134387351781
50,74.743083003952577
50,73.043478260869563
50,74.901185770750999
50,83.754940711462439
50,78.339920948616609
50,82.055335968379453
50,74.822134387351781
50,83.003952569169954
60,78.260869565217391
60,71.304347826086953
60,77.509881422924892
60,83.003952569169954
60,80.395256916996047
60,79.328063241106719
60,78.300395256916985
60,73.794466403162048
60,79.328063241106719
60,84.743083003952577
60,74.703557312252954
60,70.237154150197625
60,82.766798418972314
60,81.067193675889342
60,82.924901185770764
60,80.197628458498031
60,82.885375494071155
60,75.770750988142296
60,83.083003952569186
60,86.442687747035563
70,77.391304347826079
70,80.158102766798422
70,72.885375494071141
70,84.743083003952577
70,81.936758893280654
70,77.588932806324124
70,82.806324110671937
70,87.312252964426875
70,83.754940711462439
70,79.249011857707515
70,86.442687747035563
70,78.418972332015827
70,78.339920948616609
70,80.158102766798422
70,79.288537549407124
70,75.770750988142282
70,80.988142292490124
70,85.612648221343875
70,84.703557312252968
70,83.794466403162048
80,74.743083003952577
80,75.65217391304347
80,83.833992094861671
80,77.430830039525702
80,84.703557312252968
80,84.743083003952577
80,79.407114624505937
80,82.845849802371546
80,88.339920948616594
80,86.482213438735187
80,75.612648221343875
80,78.418972332015827
80,78.379446640316203
80,81.936758893280654
80,82.766798418972343
80,81.976284584980235
80,75.65217391304347
80,81.185770750988141
80,85.533596837944671
80,77.549407114624515
90,89.169960474308297
90,82.845849802371546
90,80.237154150197625
90,87.351778656126484
90,74.743083003952577
90,83.754940711462439
90,81.936758893280654
90,85.612648221343875
90,80.237154150197625
90,84.703557312252968
90,84.62450592885375
90,84.62450592885375
90,81.067193675889342
90,81.027667984189719
90,77.470355731225311
90,78.379446640316203
90,82.964426877470359
90,88.300395256917
90,81.936758893280626
90,88.221343873517782
100,79.209486166007906
100,85.612648221343875
100,86.521739130434767
100,88.300395256917
100,82.015810276679844
100,80.197628458498031
100,80.158102766798422
100,83.873517786561266
100,89.169960474308297
100,81.067193675889314
100,88.339920948616594
100,81.976284584980235
100,89.209486166007906
100,82.806324110671937
100,91.857707509881422
100,82.015810276679844
100,82.924901185770764
100,87.549407114624515
100,84.664031620553359
100,82.924901185770764
